oDeBombAF 10622:50509					VVS 4F 2F 		LW 4fB 8Y  
oDeBombAF 10622:50509					VVS 6F  		LW 4fB 6Y  
oDeBombAF 10622:50509					VVS 4F 2F 		LW 6B 8Y  
oDeBombAF 10622:50509					VVS 4F 			LW 4fB 4Y
oDeBombArmor 10622:50509				VVS 4F	 		LW 4fB 8Y
oDeBombArmor 10622:50509				VVS 2F 2F 		LW 4fB 4Y
oDeBombArmor 10622:50509				VVS 4F 2F 		LW 8fB 8Y
oDeBombArmor 10622:50509				VVS 6F 2F 		LW 8fB 8Y  
oDeBombArmor 10622:50509				VVS 4F	 		LW 8fB 4Y 
oDeBombArmor 10622:50509				VVS 6F 			LW 4fB 8Y
oDeBombBridge 10622:50509				VVS 2F 2F 		LW 6fB 4Y
oDeBombBridge 10622:50509				VVS 4F 2F 		LW 4fB 6Y
oDeBombBridge 10622:50509				VVS 2F 2F 		LW 6fB 4Y  
oDeBombBridge 10622:50509				VVS 6F 2F  		LW 6B 8Y  
oDeBombBridge 10622:50509				VVS 6F 2F 		LW 6B 4F 8Y   
oDeBombBridge 10622:50509				VVS 6F 2F 		LW 4fB 6Y  
oDeBombBridge 10622:50509				VVS 4F 			LW 4fB 6Y
oDeBombCluster 10622:50509				VVS 2F 2F 		LW 4fB 4Y 
oDeBombCluster 10622:50509				VVS 4F 2F 		LW 4fB 2Y
oDeBombCluster 10622:50509				VVS 4F	 		LW 9B 4F 8Y  
oDeBombCluster 10622:50509				VVS 6F 2F  		LW 4fB 4Y  
oDeBombCluster 10622:50509				VVS 6F 2F 		LW 4fB 8Y   
oDeBombCluster 10622:50509				VVS 6F 2F 		LW 4fB 4Y  
oDeBombCluster 10622:50509				VVS 6F 			LW 9B 4F 6Y
oDeBombSoft 10622:50509					VVS 2F 2F 4F		LW 4fB 4F 8Y  
oDeBombSoft 10622:50509					VVS 4F 4F 		LW 4fB 8Y
oDeBombSoft 10622:50509					VVS 6F 2F 		LW 4fB 8Y
oDeBombSoft 10622:50509					VVS 2F 4F 		LW 4fB 8Y 
oDeBombSoft 10622:50509					VVS 8F			LW 4fB 8Y
oDeBombSoft 10622:50509					VVS 6F 			LW 4fB 8Y
oDeBombTown 10622:50509					VVS 4F 2F 		LW 4fB 6Y
oDeBombTown 10622:50509					VVS 4F 			LW 6B 4Y
oDeBombTown 10622:50509					VVS 4F 2F 		LW 4fB 6Y  
oDeBombTown 10622:50509					VVS 6F			LW 4fB 6Y
oDeBombTown 10622:50509					VVS 2F 2F 4F		LW 4fB 8Y  
oDeBombTown 10622:50509					VVS 2F 2F 2F		LW 4fB 6Y 
oDeBombTown 10622:50509					VVS 4F 4F 		LW 8fB 8Y 
oDeBombTown 10622:50509					VVS 2F 2F 		LW 4fB 6F 4Y  
oDeBTransfer 10622:50509				VVS 2F	 		LW 6Y 6F 
oDeBTransfer 10622:50509				VVS 4F 			LW 8Y 6F  
oDeDefendAF 10622:50509					VVS 2fB 4F 2F		LW 8Y 8F
oDeDefendAF 10622:50509					VVS 4fB 4F 2F		LW 8Y 2F
oDeDefendAF 10622:50509					VVS 4fB 4F 		LW 8Y 8F
oDeDefendAF 10622:50509					VVS 4fB 2F 2F		LW 8Y 4F
oDeDefendAF 10622:50509					VVS 4fB 4F 		LW 8Y 8F
oDeDefendArmor 10622:50509				VVS 4fB 2F 4F		LW 8Y 8F
oDeDefendArmor 10622:50509				VVS 3B 2F 4F		LW 8Y 2F
oDeDefendArmor 10622:50509				VVS 2fB 4F 		LW 8Y 8F
oDeDefendArmor 10622:50509				VVS 4fB 2F 4F		LW 8Y 2F
oDeDefendArmor 10622:50509				VVS 4fB 4F 4F		LW 8Y 4F
oDeDefendArmor 10622:50509				VVS 4fB 4F 4F		LW 8Y 8F
oDeDefendArmor 10622:50509				VVS 8fB  		LW 8Y
oDeDefendCluster 10622:50509			VVS 2fB 2F 		LW 6Y
oDeDefendCluster 10622:50509			VVS 13hB 2F 		LW 6Y
oDeDefendCluster 10622:50509			VVS 13hB 2F		LW 6Y 4F  
oDeDefendCluster 10622:50509			VVS 4fB 4F 		LW 8Y 4F  
oDeDefendCluster 10622:50509			VVS 4fB 2F 		LW 8Y
oDeDefendCluster 10622:50509			VVS 4fB 2F 		LW 8Y 6F  
oDeDefendCluster 10622:50509			VVS 13hB 4F 		LW 8Y  
oDePatrolCluster 10622:50509			VVS 2fB 2F 		LW 6Y
oDePatrolCluster 10622:50509			VVS 4fB 4F 		LW 6Y
oDePatrolCluster 10622:50509			VVS 4fB 2F 		LW 6Y 4F  
oDePatrolCluster 10622:50509			VVS 4fB 4F 		LW 8Y 4F  
oDePatrolCluster 10622:50509			VVS 4fB 2F 		LW 8Y
oDePatrolCluster 10622:50509			VVS 4fB 2F 		LW 8Y 6F  
oDePatrolCluster 10622:50509			VVS 6fB 4F 		LW 8Y  
oDeDefendSoft 10622:50509				VVS 4fB 4F 		LW 8Y 
oDeDefendSoft 10622:50509				VVS 4fB 4F 4F		LW 8Y 4F
oDeDefendSoft 10622:50509				VVS 4fB 2F 4F		LW 8Y 2F
oDeDefendSoft 10622:50509				VVS 4fB 2F 4F		LW 8Y 2F
oDeDefendSoft 10622:50509				VVS 4fB 4F 		LW 8Y 8F
oDeDefendSoft 10622:50509				VVS 8fB 		LW 8Y 8F
oDeDefendSoft 10622:50509				VVS 8fB 2F 		LW 8Y 8F
oDeDefendSoft 10622:50509				VVS 8fB	 		LW 8Y
oDeFreeHunt 10622:50509					VVS 2F 2F		LW 6Y
oDeFreeHunt 10622:50509					VVS 2F 2F 		LW 8Y  
oDeFreeHunt 10622:50509					VVS 8F	 		LW 8Y  
oDeFTransfer 10622:50509				VVS 4F 			LW 3T 8Y  
oDeFTransfer 10622:50509				VVS 2F 			LW 6T 8Y
oDeParadropEscort 10622:50509			VVS 6F	 		LW 3P 6Y
oDeParadropEscort 10622:50509			VVS 6F 			LW 3P 6Y  
oDeParadropEscort 10622:50509			VVS 6F 2F 		LW 3P 8Y   
oDeParadropEscort 10622:50509			VVS 6F 4F 		LW 3P 8Y   
oDeParadropEscort 10622:50509			VVS 8F 			LW 3P 4Y 
oDeParadropEscort 10622:50509			VVS 8F	 		LW 3P 8Y  
oDeParadropIntercept 10622:50509		VVS 3P 4F 4F 		LW 8Y 4F
oDeParadropIntercept 10622:50509		VVS 3P 6F 		LW 8Y 4F
oDePatrol 10622:50509					VVS 6F 6F 		LW 8Y 4F  
oDePatrol 10622:50509					VVS 9F	 		LW 8Y  
oDePatrol 10622:50509					VVS 9F 			LW 8Y 6F  
oDePatrolAF 10622:50509					VVS 4fB  		LW 8Y 2F
oDePatrolAF 10622:50509					VVS 13hB 4F 		LW 8Y 4F
oDePatrolAF 10622:50509					VVS 8fB 		LW 8Y 
oDePatrolArmor 10622:50509				VVS 4fB 4F 		LW 8Y 2F
oDePatrolArmor 10622:50509				VVS 4fB 4F 		LW 8Y 4F
oDePatrolArmor 10622:50509				VVS 8fB 		LW 8Y 4F
oDePatrolBridge 10622:50509				VVS 4fB 4F 		LW 8Y 2F
oDePatrolBridge 10622:50509				VVS 13hB 4F		LW 8Y 4F
oDePatrolBridge 10622:50509				VVS 8fB 		LW 8Y 4F
oDePatrolSoft 10622:50509				VVS 4fB 4F 		LW 8Y 2F
oDePatrolSoft 10622:50509				VVS 6fB 6F 		LW 8Y 4F
oDePatrolSoft 10622:50509				VVS 4fB 2F 4F	LW 8Y 4F
oDePatrolTown 10622:50509				VVS 13hB 4F 	LW 8Y 4F
oDeReconIntercept 10622:50509			VVS 1R 4F 4F 		LW 8Y
oDeReconIntercept 10622:50509			VVS 1R 4F 		LW 8Y 
oDeTranIntercept 10622:50509			VVS 6T 4F 		LW 8Y
oDeTranIntercept 10622:50509			VVS 4T 4F 		LW 8Y
oDeTranIntercept 10622:50509			VVS 9T 6F 		LW 8Y
oRuAttackAF 10622:50509					VVS 4Y 6F	 	LW 0F 
oRuAttackAF 10622:50509					VVS 6Y 2F 		LW 2F
oRuAttackAF 10622:50509					VVS 6Y 6F	 	LW 2F
oRuAttackAF 10622:50509					VVS 6Y 6F	 	LW 2F
oRuAttackAF 10622:50509					VVS 6Y 6F	 	LW 4F
oRuAttackAF 10622:50509					VVS 6Y 8F	 	LW 4F
oRuAttackAF 10622:50509					VVS 6Y 4F 		LW 2F 2F
oRuAttackArmor 10622:50509				VVS 6Y 8F	 	LW 4F
oRuAttackArmor 10622:50509				VVS 4Y 8F	 	LW 2F
oRuAttackArmor 10622:50509				VVS 4Y 4F	 	LW 0F
oRuAttackArmor 10622:50509				VVS 6Y 4F	 	LW 0F
oRuAttackArmor 10622:50509				VVS 6Y 8F	 	LW 4F
oRuAttackArmor 10622:50509				VVS 6Y 4F	 	LW 0F
oRuAttackArmor 10622:50509				VVS 8Y  		LW 0F
oRuAttackCluster 10622:50509			VVS 4Y 2F	 	LW 2F
oRuAttackCluster 10622:50509			VVS 4Y 4F 		LW 0F
oRuAttackCluster 10622:50509			VVS 6Y 2F	 	LW 0F  
oRuAttackCluster 10622:50509			VVS 4Y 4F 		LW 4F  
oRuAttackCluster 10622:50509			VVS 6Y 2F	 	LW 0F
oRuAttackCluster 10622:50509			VVS 6Y 2F 		LW 0F  
oRuAttackCluster 10622:50509			VVS 6Y 4F	 	LW 2F  
oRuAttackSoft 10622:50509				VVS 4Y 4F 		LW 2F 
oRuAttackSoft 10622:50509				VVS 4Y 8F	 	LW 4F
oRuAttackSoft 10622:50509				VVS 4Y 6F	 	LW 0F
oRuAttackSoft 10622:50509				VVS 4Y 6F	 	LW 0F
oRuAttackSoft 10622:50509				VVS 4Y 4F	 	LW 2F
oRuAttackSoft 10622:50509				VVS 4Y 4F 		LW 2F
oRuAttackSoft 10622:50509				VVS 4Y	 		LW 0F
oRuAttackSoft 10622:50509				VVS 4Y			LW 0F
oRuBTransfer 10622:50509				VVS 6Y 6F		LW 2F  
oRuBTransfer 10622:50509				VVS 8Y 6F		LW 4F  
oRuDefendAF 10622:50509					VVS 6Y 4F 		LW 6fB 2F
oRuDefendAF 10622:50509					VVS 6Y 4F 		LW 6fB
oRuDefendAF 10622:50509					VVS 6Y 4F 		LW 6fB
oRuDefendAF 10622:50509					VVS 6Y 6F 		LW 8fB
oRuDefendAF 10622:50509					VVS 6Y	 		LW 4fB
oRuDefendArmor 10622:50509				VVS 4Y 4F 		LW 6fB
oRuDefendArmor 10622:50509				VVS 6Y 			LW 6B 2F
oRuDefendArmor 10622:50509				VVS 6Y	 		LW 6fB
oRuDefendArmor 10622:50509				VVS 6Y 2F 		LW 8fB  
oRuDefendArmor 10622:50509				VVS 4Y 4F 		LW 4fB 4F
oRuDefendArmor 10622:50509				VVS 6Y 2F 		LW 8fB 
oRuDefendArmor 10622:50509				VVS 8Y 			LW 4fB 6F
oRuDefendCluster 10622:50509			VVS 4Y 4F 		LW 6B 4F
oRuDefendCluster 10622:50509			VVS 6Y 			LW 6B
oRuDefendCluster 10622:50509			VVS 6Y	 		LW 3B 4F  
oRuDefendCluster 10622:50509			VVS 6Y 2F 		LW 6fB
oRuDefendCluster 10622:50509			VVS 4Y 4F 		LW 9B 4F  
oRuDefendCluster 10622:50509			VVS 6Y 2F 		LW 6fB 
oRuDefendCluster 10622:50509			VVS 8Y 			LW 6fB
oRuPatrolCluster 10622:50509			VVS 4Y 4F 		LW 6B 4F
oRuPatrolCluster 10622:50509			VVS 6Y 			LW 4fB
oRuPatrolCluster 10622:50509			VVS 6Y	 		LW 3B 4F  
oRuPatrolCluster 10622:50509			VVS 6Y 2F 		LW 6B 4F  
oRuPatrolCluster 10622:50509			VVS 4Y 4F 		LW 6fB
oRuPatrolCluster 10622:50509			VVS 6Y 2F 		LW 6B 6F  
oRuPatrolCluster 10622:50509			VVS 8Y 			LW 6fB
oRuDefendBridge 10622:50509				VVS 4Y 4F 		LW 6B 2F 2F  
oRuDefendBridge 10622:50509				VVS 6Y 2F 		LW 4fB 4F 4F   
oRuDefendBridge 10622:50509				VVS 6Y 2F 		LW 4fB 2F  
oRuDefendBridge 10622:50509				VVS 6Y 2F 		LW 6fB  
oRuDefendSoft 10622:50509				VVS 6Y 4F 		LW 8fB 
oRuDefendSoft 10622:50509				VVS 6Y 4F 		LW 6fB 
oRuDefendSoft 10622:50509				VVS 6Y 4F 		LW 4fB 
oRuDefendSoft 10622:50509				VVS 6Y 6F 		LW 6fB 
oRuDefendSoft 10622:50509				VVS 6Y 			LW 6B 8F
oRuFreeHunt 10622:50509					VVS 6Y 6F 		LW 4F   
oRuFreeHunt 10622:50509					VVS 6Y	 		LW 2F 2F  
oRuFreeHunt 10622:50509					VVS 8Y 			LW 2F 2F   
oRuFTransfer 10622:50509				VVS 3T 8Y 		LW 4F  
oRuFTransfer 10622:50509				VVS 6T 8Y 		LW 2F  
oRuParadropEscort 10622:50509			VVS 3P 4F 6Y		LW 2F 2F 2F
oRuParadropEscort 10622:50509			VVS 3P 6Y 		LW 2F 2F 
oRuParadropIntercept 10622:50509		VVS 6Y 			LW 3P 4F
oRuParadropIntercept 10622:50509		VVS 6Y	 		LW 3P 2F  
oRuParadropIntercept 10622:50509		VVS 6Y 2F 		LW 3P 4F   
oRuParadropIntercept 10622:50509		VVS 6Y 4F 		LW 3P 2F   
oRuParadropIntercept 10622:50509		VVS 8Y	 		LW 3P 4F 
oRuParadropIntercept 10622:50509		VVS 8Y 			LW 3P 4F  
oRuPatrol 10622:50509					VVS 4Y 4F 		LW 6F
oRuPatrol 10622:50509					VVS 8Y 2F 		LW 2F 2F 4F  
oRuPatrol 10622:50509					VVS 8Y 			LW 8F  
oRuPatrolAF 10622:50509					VVS 4Y 2F 		LW 6fB 
oRuPatrolAF 10622:50509					VVS 4Y 4F 		LW 6fB 
oRuPatrolAF 10622:50509					VVS 6Y 2F 		LW 9B 2F 4F  
oRuPatrolAF 10622:50509					VVS 4Y 4F 		LW 6fB 
oRuPatrolAF 10622:50509					VVS 6Y 2F 		LW 9B 4F 4F  
oRuPatrolAF 10622:50509					VVS 6Y 2F 		LW 6fB 
oRuPatrolAF 10622:50509					VVS 8Y 			LW 6fB 
oRuPatrolArmor 10622:50509				VVS 4Y 4F 		LW 4fB 4F
oRuPatrolArmor 10622:50509				VVS 6Y 2F 		LW 4fB 2F 2F
oRuPatrolArmor 10622:50509				VVS 6Y 2F 		LW 3fB 3F  
oRuPatrolArmor 10622:50509				VVS 8Y 4F 		LW 9B 4F 4F 
oRuPatrolArmor 10622:50509				VVS 8Y 			LW 8fB 4F
oRuPatrolBridge 10622:50509				VVS 4Y 2F 		LW 6fB 
oRuPatrolBridge 10622:50509				VVS 4Y 2F 		LW 9B 4F
oRuPatrolBridge 10622:50509				VVS 4Y 4F 		LW 6fB 
oRuPatrolBridge 10622:50509				VVS 6Y 2F  		LW 6fB 
oRuPatrolBridge 10622:50509				VVS 6Y 2F 		LW 6fB   
oRuPatrolBridge 10622:50509				VVS 6Y 2F 		LW 9B 4F 4F  
oRuPatrolBridge 10622:50509				VVS 8Y 			LW 6fB 
oRuPatrolSoft 10622:50509				VVS 2F 2F 4Y 		LW 8fB 4F  
oRuPatrolSoft 10622:50509				VVS 4Y 4F 		LW 6fB 
oRuPatrolSoft 10622:50509				VVS 6Y 2F 		LW 6fB 
oRuPatrolSoft 10622:50509				VVS 8Y 4F 		LW 6fB 
oRuPatrolSoft 10622:50509				VVS 8Y	 		LW 8fB 4F
oRuPatrolSoft 10622:50509				VVS 8Y 			LW 6fB 
oRuPatrolTown 10622:50509				VVS 4Y 2F 		LW 6fB 
oRuPatrolTown 10622:50509				VVS 6Y 			LW 9B 4F
oRuPatrolTown 10622:50509				VVS 6Y 2F 		LW 9B 4F 4F  
oRuPatrolTown 10622:50509				VVS 8Y	 		LW 6fB 
oRuPatrolTown 10622:50509				VVS 4Y 4F 		LW 9B 4F 
oRuPatrolTown 10622:50509				VVS 6Y 2F 		LW 9B 4F 4F  
oRuReconIntercept 10622:50509			VVS 4Y 4F 		LW 1R 4F 
oRuTranIntercept 10622:50509			VVS 8Y 			LW 6T 4F
oRuTranIntercept 10622:50509			VVS 6Y 			LW 9T 4F
oRuTranIntercept 10622:50509			VVS 8Y 			LW 4T 2F
oUsPatrolCon   40610:40710			VVS 6Y 2F		LW 4fB 2F
oUsPatrolCon   40610:40710			VVS 4Y 4F		LW 2fB 2F
oUsPatrolCon   40610:40710			VVS 4Y 			LW 4B 2F
oDeAttackCon   40610:40710			VVS 4F 2F		LW 6Y
oDeAttackCon   40610:40710			VVS 2F 2F		LW 8Y
oRuBombSoft 10622:50509				VVS 9fB 6Y 		LW 4F 4F
oRuBombArmor 10622:50509			VVS 9fB 9Y 		LW 4F 4F
oRuBombCluster 10622:50509			VVS 6fB 4F 4Y 			LW 4F 4F
