<DGen:>		<*>
<recPromoted> 		<{DATE} {oldrank} {lastname} povýšen do hodnosti {rank}>
<recAwarded> 		<{DATE} {rank} {lastname} vyznamenán, obdržel - {medal}>

<recTransfered>(*U*) 	<{DATE} {rank} {lastname} pøevelen do letecké akademie>
<recTransfered>(*JA) 	<{DATE} {rank} {lastname} pøevelen na mateøské ostrovy>

<recHospitalize> 		<{DATE} {rank} {lastname} ranìn a hospitalizován>
<recReunited> 		<{DATE} {rank} {lastname} se vrátil k letce>


<rstKilled> 				<zabit pøi plnìní bojového úkolu>
<rstMissed> 				<pohøešován>

	--------------------------------------------------------------------------------------------
	Please do not translate words Name and Description - they are used by IL2
	--------------------------------------------------------------------------------------------
<nSHR> 		<DGen mission\n>
<nHDR> 		<Name Úkol %s\n>
<hShortRuB>	<Bombardér. %s, '4%d>
<hShortRuF>	<Stíhaè. %s, '4%d>
<hShortJaB>	<Bombardér. %s, '4%d>
<hShortJaF>	<Stíhaè. %s, '4%d>

<hLongRuB>	<Description Dynamická kampaò amerického pilota bombardéru. %s, 194%d>
<hLongRuF>	<Description Dynamická kampaò amerického stíhacího pilota. %s, 194%d>
<hLongJaB>	<Description Dynamická kampaò japonského pilota bombardéru. %s, 194%d>
<hLongJaF>	<Description Dynamická kampaò japonského stíhacího pilota. %s, 194%d>

	--------------------------------------------------------------------------------------------
	Plane names to appear in briefings
	--------------------------------------------------------------------------------------------

<JU_52_3MG4E>	<Ju-52 3mg4e>
<LI_2>		<Li-2>
<P_38J>		<P-38J>
<P_38L>		<P-38L>
<P_38LLate>	<P-38L>
<P_39D1>	<P-39 D>
<P_39D1>(*JA)	<Airacobra>
<P_39D2>	<P-39 D>
<P_39D2>(*JA)	<Airacobra>
<P_39N>		<P-39 N>
<P_39N>(*JA)	<Airacobra>
<P_39Q1>	<P-39 Q-1>
<P_39Q1>(*JA)	<Airacobra>
<P_39Q10>	<P-39 Q-10>
<P_39Q10>(*JA)	<Airacobra>
<P_400>		<P-400>
<P_400>(*JA)	<Airacobra>

<P_40E>		<P-40>
<P_40EM105>	<P-40E>	
<P_40M>>	<P-40M>
<P_40E>(*JA)	<Curtiss>
<P_40M>(*JA)	<Curtiss>

<P_40SUKAISVOLOCHHAWKA2> 	<Hawk 81A>
<P_40SUKAISVOLOCHB>		<P-40B>
<P_40SUKAISVOLOCHC>		<P-40C>
<P_40SUKAISVOLOCH2A> 		<Tomahawk I>
<P_40SUKAISVOLOCH2B> 		<Tomahawk II>

<HurricaneMkIa>		<Hurricane I>
<HurricaneMkIIb>	<Hurricane II>
<HurricaneMkIIc>	<Hurricane II>
<HurricaneMkIIbMod>	<Hurricane II>
<BLENHEIM1>		<Blenheim I>
<BLENHEIM4>		<Blenheim IV>

<F2A2> 	<Brewster>
<F2A_B339> 	<Brewster>
<F2A_B239> 	<Brewster>
<F2A2>(*UK) 	<Buffalo>
<F2A_B239>(*US) <F2A Buffalo>
<MS406> 	<M.S.406>
<MS410> 	<M.S.410>
<P_47D10> 	<P-47>
<P_47D22> 	<P-47>
<P_47D27> 	<P-47>
<P_47D10>(*JA) 	<Thunderbolt>
<P_47D22>(*JA) 	<Thunderbolt>
<P_47D27>(*JA) 	<Thunderbolt>
<P_51D20NA>	<P-51>
<P_51D5NT>	<P-51>
<P_51D20NA>(*JA)	<Mustang>
<P_51D5NT>(*JA)		<Mustang>
<P_47D10de> <Thunderbolt>
<P_47D22de> <Thunderbolt>
<P_47D27de> <Thunderbolt>
<P_51D20NAde>	<Mustang>
<P_51D5NTde>	<Mustang>
<B_17E> 	<B-17E>
<B_17F> 	<B-17F>
<B_17D> 	<B-17D>
<B_17G> 	<B-17G>
<B_17E>(*JA) 	<Flying Fortress>
<B_29> 		<B-29>
<B_24J100> 	<B-24>
<B_24J100>(*JA) <Liberator>

<A6M2>(*U*)	<Zero>
<A6M3>(*U*)	<Hamp>
<A6M2_21>(*U*)	<Zeke>
<A6M2N>(*U*)	<Rufe>
<A6M5>(*U*)	<Zeke>
<A6M5A>(*U*)	<Zeke>
<A6M5B>(*U*)	<Zeke>
<A6M5C>(*U*)	<Zeke>
<A6M7_62>(*U*) <Zeke>
<A6M7_63>(*U*) <Zeke>

<A6M2>(*JA)	<A6M2>
<A6M3>(*JA)	<A6M3>
<A6M2_21>(*JA)	<A6M2-21>
<A6M2N>(*JA)	<A6M2-N>
<A6M5>(*JA)	<A6M5>
<A6M5A>(*JA)	<A6M5a>
<A6M5B>(*JA)	<A6M5b>
<A6M5C>(*JA)	<A6M5c>
<A6M7_62>(*JA) <A6M7>
<A6M7_63>(*JA) <A6M7>

<KI_84_IA>(*JA)	<Ki-84-Ia>
<KI_84_IB>(*JA)	<Ki-84-Ib>
<KI_84_IC>(*JA)	<Ki-84-Ic>
<KI_84_IA>(*U*)	<Frank>
<KI_84_IB>(*U*)	<Frank>
<KI_84_IC>(*U*)	<Frank>

<KI_43_IA>(*JA)	<Ki-43-Ia>
<KI_43_IB>(*JA)	<Ki-43-Ib>
<KI_43_IC>(*JA)	<Ki-43-Ic>
<KI_43_II>(*JA)		<Ki-43-II>
<KI_43_IIKAI>(*JA)	<Ki-43-IIKai>

<KI_43_IA>(*U*)		<Oscar>
<KI_43_IB>(*U*)		<Oscar>
<KI_43_IC>(*U*)		<Oscar>
<KI_43_II>(*U*)		<Oscar Mk.II>
<KI_43_IIKAI>(*U*)	<Oscar Mk.II>

<KI_46_OTSU>(*JA)	<Ki-46 Ocu>
<KI_46_OTSUHEI>(*JA) 	<Ki-46 Ocu>
<KI_46_RECCE>(*JA)	<Ki-46 Recce>
<KI_61_IKO>(*JA)	<Ki-61-IKo>
<KI_61_IHEI>(*JA)	<Ki-61-IHei>
<KI_61_IOTSU>(*JA)	<Ki-61-IOcu>

<KI_46_OTSU>(*U*)		<Dinah>
<KI_46_OTSUHEI>(*U*)		<Dinah>
<KI_46_RECCE>(*U*)		<Dinah>
<KI_61_IKO>(*U*)		<Tony>
<KI_61_IHEI>(*U*)		<Tony>
<KI_61_IOTSU>(*U*)		<Tony>

<KI_100_IKO> (*JA) <Ki-100>
<KI_100_IKO> (*U*) <Tony>

<D3A1>(*JA)	<D3A1>
<D3A1>(*U*)	<Val>

<B5N2>(*JA)	<B5N2>
<B5N2>(*U*)	<Kate>

<G4M1_11>(*JA)	<G4M1>
<G4M1_11>(*U*)	<Betty>

<G4M2E>(*JA)	<G4M2>
<G4M2E>(*U*)	<Betty>

<F6F3>(*U*)	<F6F3>
<F6F3>(*US)	<F6F-3>
<F6F3>(*JA)	<Hellcat>
<F6F5>(*U*)	<F6F5>
<F6F5>(*US)	<F6F-5>
<F6F5>(*UK)	<Hellcat Mk.II>
<F6F5>(*JA)	<Hellcat>
<F4U1A>(*U*)	<F4U1A>
<F4U1A>(*US)	<F4U-1A>
<F4U1A>(*UK)	<Corsair Mk.I>
<F4U1A>(*JA)	<Corsair>
<F4U1C>(*U*)	<F4U1C>
<F4U1C>(*US*)	<F4U-1C>
<F4U1C>(*UK)	<Corsair Mk.II>
<F4U1C>(*JA)	<Corsair>
<F4U1D>(*U*)	<F4U1D>
<F4U1D>(*US)	<F4U-1D>
<F4U1D>(*UK)	<Corsair Mk.III>
<F4U1D>(*JA)	<Corsair>
<TBF1C>(*US)		<TBF1>
<TBF1C>(*UK)		<Avenger I>
<TBF1C>(*JA)		<Avenger>
<TBF1>(*U*) 		<TBF1>
<TBF1>(*JA) 		<Avenger>
<TBM3AVENGER3>(*U*) 	<TBM-3>
<TBM3AVENGER3>(*JA) 	<Avenger>
<TBM3>(*U*) 		<TBM3>
<TBM3>(*JA) 		<Avenger>

<F4F3>(*U*)	<F4F>
<F4F4>(*U*)	<F4F>
<F4F_FM2>(*U*)	<F4F>
<F4F3>(*JA)	<Wildcat>
<F4F4>(*JA)	<Wildcat>
<F4F_FM2>(*JA)	<Wildcat>

<SEAFIRE3>(*UK) <Seafire Mk.III>
<SEAFIRE3>	<Seafire Mk.III>

<B_25C25>(*U*)	<B-25C>
<B_25C25>(*JA)	<Mitchell>
<B_25J1>(*U*)	<B-25J>
<B_25J1>(*JA)	<Mitchell>
<A_20G>(*U*)	<A-20G>
<A_20G>(*JA)	<Douglas Boston>


<F4UCORSAIR1>(*U*) <Corsair I>
<F4UCORSAIR2>(*U*) <Corsair II>
<F4UCORSAIR4>(*U*) <Corsair IV>
<BEAU21>(*U*) <Beaufighter Mk.21>
<SBD3>(*U*)	<SBD-3>

<F4UCORSAIR1>(*JA) <Corsair>
<F4UCORSAIR2>(*JA) <Corsair>
<F4UCORSAIR4>(*JA) <Corsair>
<BEAU21>(*JA) <Beaufighter>
<SBD3>(*JA)	<Dauntless>

	--------------------------------------------------------------------------------------------
	Geographic names - if spelling is different from English
	<Moscow>	<Moskau>
	<Crimea>		<Krim>
	--------------------------------------------------------------------------------------------

<dbrDEAD>	<Byl jste zabit.>
<dbrCAPTURED>	<\nByl jste zajat.>
<dbrCAPTURED>(*U*)	<\nByl jste zajat a poslán do zajateckého tábora.>
<dbrWOUNDED>	<\nByl jste ranìn a pøevezen do nemocnice.>

<SQ> <Vaším velitelem je %s\n>
<CO> <Byl jste jmenován velitelem letky!\n>

<dbrEnemyLost> <\nZtráty nepøítele zpùsobené bìhem akce našimi piloty:\n>

<CUR_KILLS>		<V této akci jste znièil:>
<CUR_KILLS>		<Byly vám pøipsány následující cíle:>
<CUR_KILLS>		<Bìhem posledního bojového letu jste znièil nepøíteli:>
<CUR_KILLS> 		<Tyto cíle jste znièil pøi poslední akci:>

<TOT_KILLS>		<Za celou vaši kariéru jste znièil:>
<TOT_KILLS>		<Úplný seznam vámi znièených cílù:>
<TOT_KILLS>		<Celkem jste znièil:>
<TOT_KILLS> 		<Výèet všech cílù, které jste znièil:>

<dbrNplanes>	<Letadel: %d\n>
<dbrNplanesG>	<Letadel na zemi: %d\n>
<dbrNtanks>		<Tankù: %d\n>
<dbrNguns>		<Dìl: %d\n>
<dbrNcars>		<Vozidel: %d\n>
<dbrNwagons>	<Železnièních vozù: %d\n>
<dbrNbridges>	<Mostù: %d\n>
<dbrNships>		<Lodí: %d\n>

<logRecon> 				<Vzdušný prùzkum>
<logNavalRecon> 		<Námoøní prùzkum>
<logReconB> 			<Vzdušný prùzkum>

<YouAreBack> <\nJste opìt zaøazen do aktivní služby\n>


////////////////////////////////////////////////////////////////////////////
	MACROS:

	{FIRSTNAME}		your first name
	{LASTNAME}		your last name
	{RANK}			your rank (abbreviated, Lt.Col)
	{PLANE}			your plane
	{SECTOR}	    destination sector (100,330)
	(#)				number of planes in your group (4)
	(#a)			number of planes in your group (four)
	(#A)			number of planes in your group (Four)
	{LDR_NAME}		group leader's last name
	{LDR_RANK}		group leader's rank
	{LDR_FULLRANK}  group leader's rank

	{ESCORTED} escorted plane type.

	{W0_RANK} the leader of player's group of up to 4 planes
	{W1_RANK} his wingmen
	{W2_RANK}
	{W3_RANK}

	{W0_NAME} the leader of player's group of up to 4 planes
	{W1_NAME} his wingmen
	{W2_NAME}
	{W3_NAME}

	{DATE}		  1 Janvier 1944
	{DATE_D.MY}   1. Januar 1944
	{DATE_DMY}    1 Janvier 1944
	{DATE_MDY}    January 1, 1944
	{DATE_DM,Y}	  1 January, 1944
	{TIME}		9:15
	{MTIME}		0915

	{DIR} expands to whatever is written under {E} {NW}
	{TO}
	{FROM}

	Temporary macros (calculated multiple times, just before usage)

	(plane)
	{rank}
	{lastname}
	{=#} number of planes
	{=#a} number of planes
	{=#A} number of planes
	(~#) approximate number of planes

////////////////////////////////////////////////////////////////////////////

<One>			<Jeden>
<Two>			<Dva>
<Three>			<Tøi>
<Four>			<Ètyøi>
<Five>			<Pìt>
<Six>			<Šest>

<Seven>			<Sedm>
<Eight>			<Osm>
<Nine>			<Devìt>
<Ten>			<Deset>
<Eleven>		<Jedenáct>
<Twelve>		<Dvanáct>
<Thirteen>		<Tøináct>
<Twenty six>	<Dvacetšest>
<Thirty nine>	<Tøicetdevìt>

<one>			<jeden>
<two>			<dva>
<three>			<tøi>
<four>			<ètyøi>
<five>			<pìt>
<six>			<šest>
<seven>			<sedm>
<eight>			<osm>
<nine>			<devìt>
<ten>			<deset>
<eleven>		<jedenáct>
<twelve>		<dvanáct>
<thirteen>		<tøináct>
<twenty six>	<dvacetšest>
<thirty nine>	<tøicetdevìt>

<RANK0>(aUS) 	<Flt.Of.>

<RANK1>(aUS) 	<2nd Lt.>
<RANK2>(aUS) 	<1st Lt.>
<RANK3>(aUS) 	<Cpt.>
<RANK4>(aUS) 	<Maj.>
<RANK5>(aUS)	<Lt.Col.>
<RANK6>(aUS) 	<Col.>

<RANK0>(mUS) 	<Gun.Sgt.>
<RANK1>(mUS) 	<2nd Lt.>
<RANK2>(mUS) 	<1st Lt.>
<RANK3>(mUS) 	<Cpt.>
<RANK4>(mUS) 	<Maj.>
<RANK5>(mUS)	<Lt.Col.>
<RANK6>(mUS) 	<Col.>


<RANK0>(nUS) 	<Av.Plt.1c>
<RANK1>(nUS) 	<Ens.>
<RANK2>(nUS) 	<Lt(jg).>
<RANK3>(nUS) 	<Lt.>
<RANK4>(nUS) 	<LtCmdr.>
<RANK5>(nUS)	<Cmdr.>
<RANK6>(nUS) 	<Cpt.>

<RANK0>(aUK) <F/Sgt>
<RANK1>(aUK) <P/O>
<RANK2>(aUK) <F/O>
<RANK3>(aUK) <F/Lt>
<RANK4>(aUK) <S/Ldr>
<RANK5>(aUK) <W/Cdr>
<RANK6>(aUK) <G/Cpt>

<RANK0>(nUK) <FPO>
<RANK1>(nUK) <FCPO>
<RANK2>(nUK) <WO>
<RANK3>(nUK) <Sub.Lt.>
<RANK4>(nUK) <Lt.>
<RANK5>(nUK) <Lt.Cmdr.>
<RANK6>(nUK) <Cmdr.>

<RANK0>(aJA) <Džuni> 
<RANK1>(aJA) <Šóji> 	
<RANK2>(aJA) <Èúji> 
<RANK3>(aJA) <Taji>  
<RANK4>(aJA) <Šósa>  
<RANK5>(aJA) <Èúsa>
<RANK6>(aJA) <Tajsa>

<RANK0>(nJA) <Džótó (Hikó) Heiso> 
<RANK1>(nJA) <Šóji> 	
<RANK2>(nJA) <Èúji> 
<RANK3>(nJA) <Daji>  
<RANK4>(nJA) <Šósa>  
<RANK5>(nJA) <Èúsa>
<RANK6>(nJA) <Dajsa>

<RANK0>(aUD) <Vaandrig>
<RANK1>(aUD) <Tweede Luitenant>
<RANK2>(aUD) <Eerste Luitenant>
<RANK3>(aUD) <Kapitein>
<RANK4>(aUD) <Majoor>
<RANK5>(aUD) <Luitenant-Kolonel>
<RANK6>(aUD) <Kolonel>

<FULLRANK0>(aUS) <Flight Officer>
<FULLRANK1>(aUS) <Second Lieutenant>
<FULLRANK2>(aUS) <First Lieutenant>
<FULLRANK3>(aUS) <Captain>
<FULLRANK4>(aUS) <Major>
<FULLRANK5>(aUS) <Lieutenant Colonel>
<FULLRANK6>(aUS) <Colonel>

<FULLRANK0>(mUS) <Gunnery Sergeant>
<FULLRANK1>(mUS) <Second Lieutenant>
<FULLRANK2>(mUS) <First Lieutenant>
<FULLRANK3>(mUS) <Captain>
<FULLRANK4>(mUS) <Major>
<FULLRANK5>(mUS) <Lieutenant Colonel>
<FULLRANK6>(mUS) <Colonel>

<FULLRANK0>(nUS) <Aviation Pilot 1st class>
<FULLRANK1>(nUS) <Ensign>
<FULLRANK2>(nUS) <Lieutenant (Junior Grade)>
<FULLRANK3>(nUS) <Lieutenant>
<FULLRANK4>(nUS) <Lieutenant Commander>
<FULLRANK5>(nUS) <Commander>
<FULLRANK6>(nUS) <Captain>

<FULLRANK0>(aUK) <Flight Sergeant>
<FULLRANK1>(aUK) <Pilot Officer>
<FULLRANK2>(aUK) <Flying Officer>
<FULLRANK3>(aUK) <Flight Lieutenant>
<FULLRANK4>(aUK) <Squadron Leader>
<FULLRANK5>(aUK) <Wing Commander>
<FULLRANK6>(aUK) <Group Captain>

<FULLRANK0>(nUK) <Flight Petty Officer>
<FULLRANK1>(nUK) <Flight Chief Petty Officer>
<FULLRANK2>(nUK) <Warrant Officer>
<FULLRANK3>(nUK) <Sub-Lieutenant>
<FULLRANK4>(nUK) <Lieutenant>
<FULLRANK5>(nUK) <Lieutenant-Commander>
<FULLRANK6>(nUK) <Commander>

<FULLRANK0>(aJA) <Džuni> 
<FULLRANK1>(aJA) <Šóji> 	
<FULLRANK2>(aJA) <Èúji> 
<FULLRANK3>(aJA) <Taji>  
<FULLRANK4>(aJA) <Šósa>  
<FULLRANK5>(aJA) <Èúsa>
<FULLRANK6>(aJA) <Tajsa>

<FULLRANK0>(nJA) <Džótó (Hikó) Heiso> 
<FULLRANK1>(nJA) <Šóji> 	
<FULLRANK2>(nJA) <Èúji> 
<FULLRANK3>(nJA) <Daji>  
<FULLRANK4>(nJA) <Šósa>  
<FULLRANK5>(nJA) <Èúsa>
<FULLRANK6>(nJA) <Dajsa>

<FULLRANK0>(aUD) <Vaandrig>
<FULLRANK1>(aUD) <Tweede Luitenant>
<FULLRANK2>(aUD) <Eerste Luitenant>
<FULLRANK3>(aUD) <Kapitein>
<FULLRANK4>(aUD) <Majoor>
<FULLRANK5>(aUD) <Luitenant-Kolonel>
<FULLRANK6>(aUD) <Kolonel>

<AWARD0>(aUS) 		<Letecká medaile>
<AWARD1>(aUS)		<Bronzová hvìzda>
<AWARD2>(aUS) 		<Záslužný letecký køíž >
<AWARD3>(aUS) 		<Medaile Záslužné legie>
<AWARD4>(aUS) 		<Støíbrná hvìzda>
<AWARD5>(aUS) 		<Záslužný letecký køíž>
<AWARD6>(aUS) 		<Kongresová medaile cti>
<AWARD7>(aUS) 		<Kongresová medaile cti>

<AWARD0>(nUS) 		<Bronzová hvìzda>
<AWARD1>(nUS)		<Medaile sboru námoøní pìchoty a námoønictva>
<AWARD2>(nUS) 		<Záslužný letecký køíž>
<AWARD3>(nUS) 		<Medaile Záslužné legie>
<AWARD4>(nUS) 		<Støíbrná hvìzda>
<AWARD5>(nUS) 		<Námoøní køíž>
<AWARD6>(nUS) 		<Kongresová medaile cti>
<AWARD7>(nUS) 		<Kongresová medaile cti>

<AWARD0>(mUS) 		<Bronzová hvìzda>

<AWARD1>(mUS)		<Medaile sboru námoøní pìchoty a námoønictva>
<AWARD2>(mUS) 		<Záslužný letecký køíž>
<AWARD3>(mUS) 		<Medaile Záslužné legie>
<AWARD4>(mUS) 		<Støíbrná hvìzda>
<AWARD5>(mUS) 		<Námoøní køíž>
<AWARD6>(mUS) 		<Kongresová medaile cti>
<AWARD7>(mUS) 		<Kongresová medaile cti>

<AWARD0>(*UK) <Medaile za obranu>
<AWARD1>(*UK) <Záslužná letecká medaile>
<AWARD2>(*UK) <Záslužný letecký køíž>
<AWARD3>(*UK) <Pruh k Záslužnému leteckému køíži>
<AWARD4>(*UK) <Øád za vynikající služby>
<AWARD5>(*UK) <Jiøího køíž>
<AWARD6>(*UK) <Viktoriin Køíž>
<AWARD7>(*UK) <Hvìzda 1939 - 1945>

<AWARD0>(aUD) <Letecký køíž>
<AWARD1>(aUD) <Letecký køíž s pruhem>
<AWARD2>(aUD) <Záslužný køíž>
<AWARD3>(aUD) <titul Rytíø Øádu Oranž-Nassau>
<AWARD4>(aUD) <titul Dùstojník Øádu Oranž-Nassau>
<AWARD5>(aUD) <titul Velitel Øádu Oranž-Nassau>
<AWARD6>(aUD) <titul Velkodùstojník Øádu Oranž-Nassau>
<AWARD7>(aUD) <titul Velkodùstojník Øádu Oranž-Nassau>

<AWARD0>(*JA) 		<misku na saké>
<AWARD1>(*JA)		<certifikát Vycházejícího slunce>
<AWARD2>(*JA) 		<vlajku s podpisy a vìnováním>
<AWARD3>(*JA) 		<láhev a misku na saké>
<AWARD4>(*JA) 		<vzácnou dýku s vìnováním>
<AWARD5>(*JA) 		<cennou pistol s vìnováním>
<AWARD6>(*JA) 		<zdobené pouzdro pro pistol>
<AWARD7>(*JA) 		<samurajský meè>

<Time&Weather>(*U*) <{DATE_D.MY} {TIME}\nPoèasí: {WEATHER}. Oblaènost ve výšce {CLOUDS_FT1} stop.>
<Time&Weather>(*JA) <{DATE_D.MY} {TIME}\nPoèasí: {WEATHER}. Oblaènost ve výšce {CLOUDS_M} metrù.>

<Clear>  		<jasno, 0/10>

<Good>(*U*)		<skoro jasno, 3/10>
<Hazy>(*U*) 		<kouømo, 7/10>
<Poor>(*U*)		<zataženo, 10/10>
<Blind>(*U*)		<nulová dohlednost, 10/10>
<Rain>(*U*)		<déš, 10/10>
<Snow>(*U*)		<snìžení, 10/10>
<Thunderstorm>(*U*)	<bouøka, 10/10>
<Snowstorm>(*U*)	<snìhová vánice, 10/10>

<Clear>  		<jasno>
<Good>(*JA)		<skoro jasno>
<Hazy>(*JA) 		<kouømo>
<Poor>(*JA)		<slabá mlha>
<Blind>(*JA)		<mlha>
<Rain>(*JA)		<déš>
<Snow>(*JA)		<snìžení>
<Thunderstorm>(*JA)	<bouøka>
<Snowstorm>(*JA)	<snìhová vánice>


<January>		<leden>
<February>		<únor>
<March>			<bøezen>
<April>			<duben>
<May>			<kvìten>
<June>			<èerven>
<July>			<èervenec>
<August>		<srpen>
<September>		<záøí>
<October>		<øíjen>
<November>		<listopad>
<December>		<prosinec>

<from N>	<ze severu>	
<from S>	<z jihu>	
<from E>	<z východu>	
<from W>	<ze západu>	
<from NE>	<ze severovýchodu>	
<from NW>	<ze severozápadu>	
<from SE>	<z jihovýchodu>	
<from SW>	<z jihozápadu>	

<to N>	<na sever>	
<to S>	<na jih>	
<to E>	<na východ>	
<to W>	<na západ>	
<to NE>	<na severovýchod>	
<to NW>	<na severozápad>	
<to SE>	<na jihovýchod>	
<to SW>	<na jihozápad>

<N>	<Sever>	
<S>	<Jih>	
<E>	<Východ>	
<W>	<Západ>	
<NE>	<Severovýchod>	
<NW>	<Severozápad>	
<SE>	<Jihovýchod>	
<SW>	<Jihozápad>

<Leader>	< >
<Leader22>	<{FULLRANK} {LASTNAME}, budete vedoucím druhé skupiny, {W1_RANK} {W1_NAME} je váš vedený.>
<Leader23>	<{RANK} {LASTNAME}, budete vedoucím druhé skupiny. {W1_RANK} {W1_NAME} a {W2_RANK} {W2_NAME} jsou vaši vedení.>
<Leader24>	<{FULLRANK} {LASTNAME}, budete vedoucím druhé skupiny. {W1_RANK} {W1_NAME}, {W2_RANK} {W2_NAME} a {W3_RANK} {W3_NAME} jsou vaši vedení.>
<Leader32>	<{FULLRANK} {LASTNAME}, budete vedoucím poslední skupiny, {W1_RANK} {W1_NAME} je váš vedený.>
<Leader33>	<{FULLRANK} {LASTNAME}, budete vedoucím poslední skupiny. {W1_RANK} {W1_NAME} a {W2_RANK} {W2_NAME} jsou vaši vedení.>
<Leader34>	<{FULLRANK} {LASTNAME}, budete vedoucím poslední skupiny. {W1_RANK} {W1_NAME}, {W2_RANK} {W2_NAME} a {W3_RANK} {W3_NAME} jsou vaši vedení.>
<Wingman>	<{FULLRANK} {LASTNAME} jste vedený, vaším vedoucím je {W0_RANK} {W0_NAME}.>
<Wingman12>	<{FULLRANK} {LASTNAME} jste vedený v první skupinì tvoøené dvìma letadly, vaším vedoucím je {W0_RANK} {W0_NAME}.>
<Wingman13>	<{FULLRANK} {LASTNAME} jste vedený v první skupinì tvoøené tøemi letadly, vaším vedoucím je {W0_RANK} {W0_NAME}.>
<Wingman14>	<{FULLRANK} {LASTNAME} jste vedený v první skupinì tvoøené ètyømi letadly, vaším vedoucím je {W0_RANK} {W0_NAME}.>
<Wingman22>	<{FULLRANK} {LASTNAME} jste vedený ve druhé skupinì tvoøené dvìma letadly, vaším vedoucím je {W0_RANK} {W0_NAME}.>
<Wingman23>	<{FULLRANK} {LASTNAME} jste vedený ve druhé skupinì tvoøené tøemi letadly, vaším vedoucím je {W0_RANK} {W0_NAME}.>
<Wingman24>	<{FULLRANK} {LASTNAME} jste vedený ve druhé skupinì tvoøené ètyømi letadly, vaším vedoucím je {W0_RANK} {W0_NAME}.>
<Wingman32>	<{FULLRANK} {LASTNAME} jste vedený v poslední skupinì tvoøené dvìma letadly, vaším vedoucím je {W0_RANK} {W0_NAME}.>
<Wingman33>	<{FULLRANK} {LASTNAME} jste vedený v poslední skupinì tvoøené tøemi letadly, vaším vedoucím je {W0_RANK} {W0_NAME}.>
<Wingman34>	<{FULLRANK} {LASTNAME} jste vedený v poslední skupinì tvoøené ètyømi letadly, vaším vedoucím je {W0_RANK} {W0_NAME}.>
 
