<DGen:>		<*>
	{FIRSTNAME}		your first name
	{LASTNAME}		your last name
	{RANK}			your rank (abbreviated, Lt.Col)
	{PLANE}			your plane
	{SECTOR}	    destination sector (100,330)
	(#)				number of planes in your group (4)
	(#a)			number of planes in your group (four)
	(#A)			number of planes in your group (Four)
	{LDR_NAME}		group leader's last name
	{LDR_RANK}		group leader's rank
	{LDR_FULLRANK}  group leader's rank

	{ESCORTED} escorted plane type.

	{W0_RANK} the leader of player's group of up to 4 planes
	{W1_RANK} his wingmen
	{W2_RANK}
	{W3_RANK}

	{W0_NAME} the leader of player's group of up to 4 planes
	{W1_NAME} his wingmen
	{W2_NAME}
	{W3_NAME}

	{DATE}		  1 Janvier 1944
	{DATE_D.MY}   1. Januar 1944
	{DATE_DMY}    1 Janvier 1944
	{DATE_MDY}    January 1, 1944
	{DATE_DM,Y}	  1 January, 1944
	{TIME}		9:15
	{MTIME}		0915

	{DIR} expands to whatever is written under {E} {NW}
	{TO}
	{FROM}

	Temporary macros (calculated multiple times, just before usage)

	(plane)
	{rank}
	{lastname}
	{=#} number of planes
	{=#a} number of planes
	{=#A} number of planes
	(~#) approximate number of planes

////////////////////////////////////////////////////////////////////////////

<One>			<Jeden>
<Two>			<Dwa>
<Three>			<Trzy>
<Four>			<Cztery>
<Five>			<Piêæ>
<Six>			<Szeœæ>
<Seven>			<Siedem>
<Eight>			<Osiem>
<Nine>			<Dziewiêæ>
<Ten>			<Dziesiêæ>
<Eleven>		<Jedenaœcie>
<Twelve>		<Dwanaœcie>
<Thirteen>		<Trzynaœcie>
<Twenty six>	<Dwadzieœcia szeœæ>
<Thirty nine>	<Trzydzieœci dziewiêæ>

<one>			<jeden>
<two>			<dwa>
<three>			<trzy>
<four>			<cztery>
<five>			<piêæ>
<six>			<szeœæ>
<seven>			<siedem>
<eight>			<osiem>
<nine>			<dziewiêæ>
<ten>			<dziesiêæ>
<eleven>		<jedenaœcie>
<twelve>		<dwanaœcie>
<thirteen>		<trzynaœcie>
<twenty six>	<dwadzieœcia szeœæ>
<thirty nine>	<trzydzieœci dziewiêæ>

<RANK0>(aUS) 	<sier.>
<RANK1>(aUS) 	<podpor.>
<RANK2>(aUS) 	<por.>
<RANK3>(aUS) 	<kap.>
<RANK4>(aUS) 	<maj.>
<RANK5>(aUS)	<podpu³.>
<RANK6>(aUS) 	<pu³.>

<RANK0>(mUS) 	<sier.>
<RANK1>(mUS) 	<podpor.>
<RANK2>(mUS) 	<por.>
<RANK3>(mUS) 	<kap.>
<RANK4>(mUS) 	<maj.>
<RANK5>(mUS)	<podpu³.>
<RANK6>(mUS) 	<pu³.>


<RANK0>(nUS) 	<chor.>
<RANK1>(nUS) 	<podpor.>
<RANK2>(nUS) 	<por.>
<RANK3>(nUS) 	<kap.>
<RANK4>(nUS) 	<kom. podpor.>
<RANK5>(nUS)	<kom. por.>
<RANK6>(nUS) 	<kom.>

<RANK0>(aUK) <sier¿ant>
<RANK1>(aUK) <podporucznik>
<RANK2>(aUK) <porucznik>
<RANK3>(aUK) <kapitan>
<RANK4>(aUK) <major>
<RANK5>(aUK) <podpu³kownik>
<RANK6>(aUK) <pu³kownik>

<RANK0>(nUK) <chor.>
<RANK1>(nUK) <podpor.>
<RANK2>(nUK) <por.>
<RANK3>(nUK) <kap.>
<RANK4>(nUK) <kom. podpor.>
<RANK5>(nUK) <kom. por.>
<RANK6>(nUK) <kom.>

<RANK0>(aJA) <sier¿ant> 
<RANK1>(aJA) <podporucznik> 	
<RANK2>(aJA) <porucznik> 
<RANK3>(aJA) <kapitan>  
<RANK4>(aJA) <major>  
<RANK5>(aJA) <podpu³kownik>
<RANK6>(aJA) <pu³kownik>

<RANK0>(nJA) <chor¹¿y> 
<RANK1>(nJA) <podporucznik> 	
<RANK2>(nJA) <porucznik> 
<RANK3>(nJA) <kapitan>  
<RANK4>(nJA) <komandor podporucznik>  
<RANK5>(nJA) <komandor porucznik>
<RANK6>(nJA) <komandor>

<RANK0>(aUD) <sier¿ant>
<RANK1>(aUD) <podporucznik>
<RANK2>(aUD) <porucznik>
<RANK3>(aUD) <kapitan>
<RANK4>(aUD) <major>
<RANK5>(aUD) <podpu³kownik>
<RANK6>(aUD) <pu³kownik>

<FULLRANK0>(aUS) <sier¿ant>
<FULLRANK1>(aUS) <podporucznik>
<FULLRANK2>(aUS) <porucznik>
<FULLRANK3>(aUS) <kapitan>
<FULLRANK4>(aUS) <major>
<FULLRANK5>(aUS) <podpu³kownik>
<FULLRANK6>(aUS) <pu³kownik>

<FULLRANK0>(mUS) <sier¿ant>
<FULLRANK1>(mUS) <podporucznik>
<FULLRANK2>(mUS) <porucznik>
<FULLRANK3>(mUS) <kapitan>
<FULLRANK4>(mUS) <major>
<FULLRANK5>(mUS) <podpu³kownik>
<FULLRANK6>(mUS) <pu³kownik>

<FULLRANK0>(nUS) <chor¹¿y>
<FULLRANK1>(nUS) <podporucznik>
<FULLRANK2>(nUS) <porucznik>
<FULLRANK3>(nUS) <kapitan>
<FULLRANK4>(nUS) <komandor podporucznik>
<FULLRANK5>(nUS) <komandor porucznik>
<FULLRANK6>(nUS) <komandor>

<FULLRANK0>(aUK) <sier¿ant>
<FULLRANK1>(aUK) <podporucznik>
<FULLRANK2>(aUK) <porucznik>
<FULLRANK3>(aUK) <kapitan>
<FULLRANK4>(aUK) <major>
<FULLRANK5>(aUK) <podpu³kownik>
<FULLRANK6>(aUK) <pu³kownik>

<FULLRANK0>(nUK) <chor¹¿y>
<FULLRANK1>(nUK) <podporucznik>
<FULLRANK2>(nUK) <porucznik>
<FULLRANK3>(nUK) <kapitan>
<FULLRANK4>(nUK) <komandor podporucznik>
<FULLRANK5>(nUK) <komandor porucznik>
<FULLRANK6>(nUK) <komandor>

<FULLRANK0>(aJA) <sier¿ant> 
<FULLRANK1>(aJA) <podporucznik> 	
<FULLRANK2>(aJA) <porucznik> 
<FULLRANK3>(aJA) <kapitan>  
<FULLRANK4>(aJA) <major>  
<FULLRANK5>(aJA) <podpu³kownik>
<FULLRANK6>(aJA) <pu³kownik>

<FULLRANK0>(nJA) <chor¹¿y> 
<FULLRANK1>(nJA) <podporucznik> 	
<FULLRANK2>(nJA) <porucznik> 
<FULLRANK3>(nJA) <kapitan>  
<FULLRANK4>(nJA) <komandor podporucznik>  
<FULLRANK5>(nJA) <komandor porucznik>
<FULLRANK6>(nJA) <komandor>

<FULLRANK0>(aUD) <sier¿ant>
<FULLRANK1>(aUD) <podporucznik>
<FULLRANK2>(aUD) <porucznik>
<FULLRANK3>(aUD) <kapitan>
<FULLRANK4>(aUD) <major>
<FULLRANK5>(aUD) <podpu³kownik>
<FULLRANK6>(aUD) <pu³kownik>

<AWARD0>(aUS) 		<Medal Lotniczy>
<AWARD1>(aUS)		<Br¹zowa Gwiazda>
<AWARD2>(aUS) 		<Krzy¿ Wybitnego Lotnika>
<AWARD3>(aUS) 		<Legia Zas³ugi>
<AWARD4>(aUS) 		<Srebrna Gwiazda>
<AWARD5>(aUS) 		<Krzy¿ za Wybitn¹ S³u¿bê>
<AWARD6>(aUS) 		<Kongresowy Medal Honoru>
<AWARD7>(aUS) 		<Kongresowy Medal Honoru>

<AWARD0>(nUS) 		<Br¹zowa Gwiazda>
<AWARD1>(nUS)		<Medal Marynarki i Korpusu Piechoty Morskiej>
<AWARD2>(nUS) 		<Krzy¿ Wybitnego Lotnika>
<AWARD3>(nUS) 		<Legia Zas³ugi>
<AWARD4>(nUS) 		<Srebrna Gwiazda>
<AWARD5>(nUS) 		<Krzy¿ Marynarki>
<AWARD6>(nUS) 		<Kongresowy Medal Honoru>
<AWARD7>(nUS) 		<Kongresowy Medal Honoru>

<AWARD0>(mUS) 		<Br¹zowa Gwiazda>
<AWARD1>(mUS)		<Medal Marynarki i Korpusu Piechoty Morskiej>
<AWARD2>(mUS) 		<Krzy¿ Wybitnego Lotnika>
<AWARD3>(mUS) 		<Legia Zas³ugi>
<AWARD4>(mUS) 		<Srebrna Gwiazda>
<AWARD5>(mUS) 		<Krzy¿ Marynarki>
<AWARD6>(mUS) 		<Kongresowy Medal Honoru>
<AWARD7>(mUS) 		<Kongresowy Medal Honoru>

<AWARD0>(*UK) <Medal za Obronê>
<AWARD1>(*UK) <Medal Wybitnego Lotnika>
<AWARD2>(*UK) <Krzy¿ Wybitnego Lotnika>
<AWARD3>(*UK) <Belka do Krzy¿a Wybitnego Lotnika>
<AWARD4>(*UK) <Order za Wybitn¹ S³u¿bê>
<AWARD5>(*UK) <Krzy¿ Jerzego>
<AWARD6>(*UK) <Krzy¿ Wiktorii>
<AWARD7>(*UK) <Gwiazda 1939 - 1945>

<AWARD0>(aUD) <Vliegerkruis>
<AWARD1>(aUD) <Vliegerkruis z Wstêg¹>
<AWARD2>(aUD) <Kruis van Verdienste>
<AWARD3>(aUD) <Ridder in de Orde van Oranje-Nassau>
<AWARD4>(aUD) <Officer in der Orde van Oranje-Nassau>
<AWARD5>(aUD) <Commander in der Orde van Oranje-Nassau>
<AWARD6>(aUD) <Groot-Officer in de Orde van Oranje-Nassau>
<AWARD7>(aUD) <Groot-Officer in de Orde van Oranje-Nassau>

<AWARD0>(*JA) 		<Puchar sake>
<AWARD1>(*JA)		<Certyfikat Wschodz¹cego S³oñca>
<AWARD2>(*JA) 		<Flaga Hinomaru z podpisem>
<AWARD3>(*JA) 		<Butelka i puchar sake>
<AWARD4>(*JA) 		<Sztylet Tanto>
<AWARD5>(*JA) 		<Pistolet Nambu>
<AWARD6>(*JA) 		<Kabura Nambu>
<AWARD7>(*JA) 		<Katana samurajska>

<Time&Weather>(*U*) <Godzina: {DATE_MDY} {MTIME}\nPogoda: {WEATHER}. Pu³ap chmur na wysokoœci {CLOUDS_FT} stóp.>
<Time&Weather>(*JA) <Godzina: {DATE_DMY} {MTIME}\nPogoda: {WEATHER}. Pu³ap chmur na wysokoœcu {CLOUDS_M} m.>

<Clear>  		<Bezchmurnie>
<Good>(*U*)		<3/10>
<Hazy>(*U*) 	<7/10>
<Poor>(*U*)		<10/10>
<Blind>(*U*)	<Widocznoœæ 0, 10/10>
<Rain>(*U*)		<Deszcz, 10/10>
<Snow>(*U*)		<Œnieg, 10/10>
<Thunderstorm>(*U*)	<Burza z piorunami, 10/10>
<Snowstorm>(*U*)		<Burza œnie¿na, 10/10>

<Clear>  		<Bezchmurnie>
<Good>(*JA)		<Dobra>
<Hazy>(*JA) 	<Mgliœcie>
<Poor>(*JA)		<S³aba>
<Blind>(*JA)	<S³aba widocznoœæ>
<Rain>(*JA)		<Deszcz>
<Snow>(*JA)		<Œnieg>
<Thunderstorm>(*JA)	<Burza z piorunami>
<Snowstorm>(*JA)		<Burza œnie¿na>


<January>		<Styczeñ>
<February>		<Luty>
<March>			<Marzec>
<April>			<Kwiecieñ>
<May>			<Maj>
<June>			<Czerwiec>
<July>			<Lipiec>
<August>		<Sierpieñ>
<September>		<Wrzesieñ>
<October>		<PaŸdziernik>
<November>		<Listopad>
<December>		<Grudzieñ>

<from N>	<z pó³nocy>	
<from S>	<z po³udnia>	
<from E>	<ze wschodu>	
<from W>	<z zachodu>	
<from NE>	<z pó³nocnego wschodu>	
<from NW>	<z pó³nocnego zachodu>	
<from SE>	<z po³udniowego wschodu>	
<from SW>	<z po³udniowego zachodu>	

<to N>	<na pó³noc>	
<to S>	<na po³udnie>	
<to E>	<na wschód>	
<to W>	<na zachód>	
<to NE>	<na pó³nocny wschód>	
<to NW>	<na pó³nocny zachód>	
<to SE>	<na po³udniowych wschód>	
<to SW>	<na po³udniowy zachód>

<N>	<Pó³noc>	
<S>	<Po³udnie>	
<E>	<Wschód>	
<W>	<Zachód>	
<NE>	<Pó³nocny wschód>	
<NW>	<Pó³nocny zachód>	
<SE>	<Po³udniowy wschód>	
<SW>	<Po³udniowy zachód>

<Leader>	< >
<Leader22>	<{RANK} {LASTNAME} poprowadzi drugi lot. {W1_RANK} {W1_NAME} poleci jako jego skrzyd³owy.>
<Leader23>	<{RANK} {LASTNAME} poprowadzi drugi lot. {W1_RANK} {W1_NAME} oraz {W2_RANK} {W2_NAME} polec¹ jako jego skrzyd³owi nr 2 i 3.>
<Leader24>	<{RANK} {LASTNAME} poprowadzi drugi lot. {W1_RANK} {W1_NAME} poleci jako jego skrzyd³owy. {W2_RANK} {W2_NAME} poprowadzi drug¹ liniê, a {W3_RANK} {W3_NAME} bêdzie zamyka³ klucz.>
<Leader32>	<{RANK} {LASTNAME} poprowadzi ostatni lot. {W1_RANK} {W1_NAME} poleci jako jego skrzyd³owy.>
<Leader33>	<{RANK} {LASTNAME} poprowadzi ostatni lot. {W1_RANK} {W1_NAME} oraz {W2_RANK} {W2_NAME} polec¹ jako jego skrzyd³owi nr 2 i 3.>
<Leader34>	<{RANK} {LASTNAME} poprowadzi ostatni lot. {W1_RANK} {W1_NAME} poleci jako jego skrzyd³owy.  {W2_RANK} {W2_NAME} poprowadzi drug¹ liniê. {W3_RANK} {W3_NAME} bêdzie zamyka³ klucz.>
<Wingman>	<{RANK} {LASTNAME} poleci jako skrzyd³owy - lot prowadzi {W0_RANK} {W0_NAME}.>
<Wingman12>	<{RANK} {LASTNAME} poleci jako skrzyd³owy w pierwszym locie. Grupa liczy dwa samoloty - lot prowadzi {W0_RANK} {W0_NAME}.>
<Wingman13>	<{RANK} {LASTNAME} poleci jako skrzyd³owy w pierwszym locie. Grupa liczy trzy samoloty - lot prowadzi {W0_RANK} {W0_NAME}.>
<Wingman14>	<{RANK} {LASTNAME} poleci jako skrzyd³owy w pierwszym locie. Grupa liczy cztery samoloty - lot prowadzi {W0_RANK} {W0_NAME}.>
<Wingman22>	<{RANK} {LASTNAME} poleci jako skrzyd³owy w drugim locie. Grupa liczy dwa samoloty - lot prowadzi {W0_RANK} {W0_NAME}.>
<Wingman23>	<{RANK} {LASTNAME} poleci jako skrzyd³owy w drugim locie. Grupa liczy trzy samoloty - lot prowadzi {W0_RANK} {W0_NAME}.>
<Wingman24>	<{RANK} {LASTNAME} poleci jako skrzyd³owy w drugim locie. Grupa liczy cztery samoloty - lot prowadzi {W0_RANK} {W0_NAME}.>
<Wingman32>	<{RANK} {LASTNAME} poleci jako skrzyd³owy w ostatnim locie. Grupa liczy dwa samoloty - lot prowadzi {W0_RANK} {W0_NAME}.>
<Wingman33>	<{RANK} {LASTNAME} poleci jako skrzyd³owy w ostatnim locie. Grupa liczy trzy samoloty - lot prowadzi {W0_RANK} {W0_NAME}.>
<Wingman34>	<{LRANK} {LASTNAME} poleci jako skrzyd³owy w ostatnim locie. Grupa liczy cztery samoloty - lot prowadzi {W0_RANK} {W0_NAME}.>

<Route>(*U*)	<Odleg³oœæ do celu: {DIST_NM} mil morskich, wysokoœæ lotu: {ALT_FT} stóp.>
<Route>(*U*)	<Polecisz na wysokoœci {ALT_FT} stóp, odleg³oœæ do celu wynosi {DIST_NM} mil morskich.>
<Route>(*JA)	<Odleg³oœæ do celu: {DIST_KM} km, wysokoœæ lotu: {ALT_M} m.>
<Route>(*JA)	<Polecisz na wysokoœci {ALT_M} m, odleg³oœæ do celu wynosi {DIST_KM} km.>


// War victory and defeat messages can be customized according to operaiton
// <WarDefeatDb:Hawaii>. The following are generic defeat messages.

