<BlueColumnEsc>	<Ziel des Angriffsverbands sind sowjetische Konvois in der Nähe von %s. In diesem Sektor mussten unsere Jagdbomber in letzter Zeit schwere Verluste hinnehmen. Die Ziele liegen in unmittelbarer Nähe einer sowjetischen Basis, erwarten Sie also, dass beträchtliche Verbände auf Abruf bereit stehen, um Ihnen zu begegnen. Viel Glück, meine Freunde, ich hoffe, bei unserer Rückkehr sehen wir uns alle wieder.\n>
<BlueColumnEsc>	<Der Angriffsverband wird russische Fahrzeugkolonnen attackieren, die im Gebiet von %s gesichtet worden sein sollen. Sollten keine feindlichen Jäger auftauchen, kann sich der Jagdschutz die Umgebung vornehmen und sehen, was er ausrichten kann.\n>
<BlueColumnEsc>	<Das Ziel ist %s. Da die meisten Bahnlinien in diesem Sektor zerstört wurden, ist der russische Nachschub weitestgehend auf Transportkolonnen angewiesen. Und um die kümmern sich die Jagdbomber heute. Rechnen Sie mit starkem Widerstand aus der Luft. Wahrscheinlich erwartet der Feind keine Eskorte dieser Größe, und wenn wir Glück haben, hält er Sie für einen Teil des Angriffsverbands und rechnet nicht damit, dass Sie ihn ins Gefecht verwickeln. Viel Glück! Kehren Sie siegreich zurück. \n>
<BlueColumnEsc>	<Der Angriffsverband wird russische Fahrzeugkolonnen attackieren, die bei ihrer Fahrt durch den Sektor %s gesichtet wurden. Aufgrund ihrer Luftüberlegenheit glauben die Sowjets den Straßenverkehr bis jetzt ohne jegliche Schutzmaßnahmen gegen Luftangriffe aufrecht erhalten zu können. Aber heute werden wir sie eines Besseren belehren!\n>

<RedTrain>	<Ziel des Angriffs sind deutsche Züge bei %s. Ich muss Ihnen nicht sagen, wie wichtig der Bahnverkehr für die Nachschubversorgung ist. Wir hoffen die deutschen Operationen in diesem gesamten Raum wirkungsvoll unterbinden zu können, indem wir diesen Bahnhof außer Gefecht setzen.\n>
<RedTrain>	<Der Angriffsverband wird deutsche Züge in der Nähe von %s attackieren. Greifen Sie alle Züge an, die Sie sehen, vernichten Sie Truppen und Kriegsgerät der Deutschen, bevor sie die Chance haben, auch nur einen Schuss auf unsere Jungs abzufeuern!\n>

<RedTrainEsc>	<Der Angriffsverband wird feindliche Bahnziele im Sektor %s attackieren. Sollte es nur zu leichtem Widerstand in der Luft kommen, ist der Jagdschutz befugt, die Bomber zu verlassen und weitere sich bietende Ziele anzugreifen.\n>
<RedTrainEsc>	<Der Angriffsverband wird deutsche Züge in der Nähe von %s attackieren. Greifen Sie alle Züge an, die Sie sehen, vernichten Sie Truppen und Kriegsgerät der Deutschen, bevor sie die Chance haben, auch nur einen Schuss auf unsere Jungs abzufeuern!\n>

<BlueTrain>	<Ziel des Angriffsverbands wird das sowjetische Versorgungs-Eisenbahnnetz im Sektor %s sein. Diesmal wird es nicht einfach werden, im ganzen Gebiet wimmelt es von schießwütigen Sowjets. Stellen Sie sich auf jede Menge Flakfeuer während der ganzen Mission ein. Die Eisenbahn ist für die Russen der schnellste Transportweg für die Nachschubversorgung der Truppen an der Front. Fliegen Sie in Ihrem zugewiesenen Sektor die Bahnlinien entlang und zerstören Sie alle Züge, die Sie sehen. Und halten Sie immer Ausschau nach Indianern!\n> 
<BlueTrain>	<Der Angriffsverband wird nach %s fliegen und sowjetischen Bahnverkehr attackieren. Der Feind hat das Schienennetz, das er mit seinen eigenen Bomben zerstört hatte, wieder repariert und benutzt es nun für die Nachschubversorgung der Front. Heute werden Sie feindliche Züge jagen und alles angreifen, was Sie sehen. Aber seien Sie vorsichtig, es muss mit feindlichen Jägern gerechnet werden!\n>
<BlueTrain>	<Der Angriffsverband wird feindliche Bahnziele im Sektor %s jagen. Fliegen Sie tief und schnell, um der feindlichen Flak zu entgehen und das Risiko zu minimieren, von russischen Jägern gesichtet zu werden. Allerdings wimmelt es im ganzen Gebiet von Indianern, also machen Sie, dass Sie so schnell wie möglich wieder da raus kommen! Viel Glück!\n>

<BlueTrainEsc>	<Der Angriffsverband wird unseren russischen Freunden wieder einen Besuch abstatten. Unsere Speziallieferung für den Sektor %s ist schon lange überfällig. Ihr Primärziel ist der dortige Bahnverkehr. Für den unwahrscheinlichen Fall, dass es nur zu leichtem Widerstand in der Luft kommt, ist der Jagdschutz befugt, die Bomber zu verlassen, nachdem sie ihre Eier abgeworfen haben, und weitere sich bietende Ziele anzugreifen.\n>
<BlueTrainEsc>	<Der Angriffsverband wird russische Nachschubzüge im Gebiet von %s attackieren. Der Feind ist für die Nachschubversorgung immer stärker auf Schienentransporte angewiesen. Aber wegen seiner Luftüberlegenheit sind Angriffe sehr schwierig und treffen auf schweren Widerstand durch die Flak am Boden und die Jäger in der Luft. Gegen die Flak können wir nicht viel ausrichten, aber der Jagdschutz kann den Jagdbombern hoffentlich das Problem der feindlichen Jäger abnehmen. Viel Glück!\n>
<BlueTrainEsc>	<Die Wichtigkeit des Bahnverkehrs für die Sowjets kann nicht stark genug betont werden. <Der Angriffsverband wird sowjetische Züge im Sektor %s attackieren. Greifen Sie alle Züge an, die Sie sehen, vernichten Sie Truppen und Kriegsgerät des Feinds, bevor er die Chance hat, auch nur einen Schuss auf unsere Soldaten abzufeuern!\n>
	
<RedTown>	<Ziel des Angriffs sind deutsche Produktionsanlagen bei %s. Berichten zufolge stellen die Fabriken Teile für Focke-Wulf-Jäger her. Möglicherweise sehen Sie während der Mission auch einige fertige Maschinen im Einsatz. Sollten sie zu einem ernsten Problem werden, das Sie allein nicht bewältigen können, fordern Sie andere Verbündete an, die Ihnen zu Hilfe kommen.\n>
<RedTown>	<Das Ziel des Angriffsverbands ist %s. Die Gruppe wird ein Aufmarschgebiet für die zur Front vorrückenden deutschen Truppen sowie nahegelegene Lagerhallen mit Waffen und anderem Nachschub angreifen. Es handelt sich für die Deutschen um ein vorrangiges Ziel, also halten Sie die Augen nach feindlichen Jägern offen und reduzieren Sie unsere Verluste auf ein Minimum.
<RedTown>	<Der Angriffsverband wird nach %s fliegen. Das Ziel dort ist ein strategisch wichtiger Lagerhallenkomplex. Wir rechnen mit schwerem Flakfeuer über dem Zielgebiet, also versuchen Sie darüber zu bleiben oder deutlich darunter, falls Sie abdrehen und sich bietende Ziele angreifen wollen.\n>
<RedTown>	<Der Angriffsverband wird eine deutsche Kaserne bei %s angreifen, in denen laut Geheimdienstinformationen Flakkanoniere ausgebildet werden. Hoffen wir, dass sie ihre Abschlussprüfung noch lange vor sich haben, denn die Maschinen der Luftwaffe werden Ihnen schon genug Sorgen bereiten.\n>

<RedTownEsc>	<Ziel des Angriffs sind deutsche Produktionsanlagen bei %s. Berichten zufolge stellen die Fabriken Teile für Focke-Wulf-Jäger her. Wahrscheinlich werden Sie reichlich Gelegenheit haben, fertige Maschinen im Einsatz zu sehen. Zerlegen Sie sie schnellstmöglich wieder in ihre Einzelteile.\n
<RedTownEsc>	<Das Ziel des Angriffsverbands ist %s. Die Gruppe wird ein Aufmarschgebiet für die zur Front vorrückenden deutschen Truppen sowie nahegelegene Lagerhallen mit Waffen und anderem Nachschub angreifen. Es handelt sich für die Deutschen um ein vorrangiges Ziel, also halten Sie die Augen nach feindlichen Jägern offen und reduzieren Sie unsere Verluste auf ein Minimum.
<RedTownEsc>	<Der Angriffsverband wird nach %s fliegen. Das Ziel dort ist ein strategisch wichtiger Lagerhallenkomplex. Wir rechnen mit schwerem Flakfeuer über dem Zielgebiet, also versuchen Sie darüber zu bleiben oder deutlich darunter, falls Sie abdrehen und sich bietende Ziele angreifen wollen.\n>
<RedTownEsc>	<Der Angriffsverband wird eine deutsche Kaserne bei %s angreifen, in denen laut Geheimdienstinformationen Flakkanoniere ausgebildet werden. Hoffen wir, dass sie ihre Abschlussprüfung noch lange vor sich haben, denn die Maschinen der Luftwaffe werden Ihnen schon genug Sorgen bereiten.\n>

<BlueTown>	<Das Ziel des Angriffsverbands ist %s. Die Nachrichtenlage ist unklar und auch die genaue Situation im Zielgebiet ist unbekannt, aber Sie können sich darauf verlassen, dass Sie jeder Menge Sowjets begegnen werden. Die Bodengefechte in der Gegend waren zuletzt sehr unkoordiniert, rechnen Sie also quer über das ganze Land verstreut mit lohnenswerten Zielen.\n> Stellen Sie sich auf starkes Flakfeuer ein und auch auf Widerstand aus der Luft. Viel Glück!\n>
<BlueTown>	<Der Angriffsverband wird unseren russischen Freunden wieder einen Besuch abstatten. Unsere Speziallieferung für den Sektor %s ist schon lange überfällig. Ihr Primärziel ist der Gebäudekomplex nahe des Stadtzentrums, in dem vermutlich ihre Truppen untergebracht sind. Genau wie früher! Zeigen wir denen, dass wir noch genug Kraft zum Kämpfen haben und dass unsere Luftwaffe noch lange nicht abgeschrieben ist. Verpassen wir den Sowjets einen gehörigen Denkzettel!\n>
<BlueTown>	<Ziel des Angriffsverbands ist ein sowjetischer Lagerhallenkomplex in %s. Unsere Hinweise über die Stärke des Feinds in diesem Gebiet sind sehr begrenzt. Darum sind wir darauf angewiesen, dass Sie uns gute Informationen über die feindliche Verteidigung liefern. Richten Sie Ihr Augenmerk auf Flakstellungen entlang der Route und achten Sie genau auf die Tarnmuster feindlicher Maschinen, denen Sie heute begegnen.\n>

<BlueTownEsc>	<Der Angriffsverband wird unseren russischen Freunden wieder einen Besuch abstatten. Unsere Speziallieferung für den Sektor %s ist schon lange überfällig. Ihr Primärziel ist der Gebäudekomplex nahe des Stadtzentrums, in dem vermutlich ihre Truppen untergebracht sind. Genau wie früher! Zeigen wir denen, dass wir noch genug Kraft zum Kämpfen haben und dass unsere Luftwaffe noch lange nicht abgeschrieben ist. Verpassen wir den Sowjets einen gehörigen Denkzettel!\n>
<BlueTownEsc>	<Ziel des Angriffsverbands ist ein sowjetischer Lagerhallenkomplex in %s. Unsere Hinweise über die Stärke des Feinds in diesem Gebiet sind sehr begrenzt. Darum sind wir darauf angewiesen, dass Sie uns gute Informationen über die feindliche Verteidigung liefern. Richten Sie Ihr Augenmerk auf Flakstellungen entlang der Route und achten Sie genau auf die Tarnmuster feindlicher Maschinen, denen Sie heute begegnen.\n>
<BlueTownEsc>	<Der Angriffsverband wird russische Kasernen im Gebiet von %s attackieren. Es handelt sich für die Sowjets um ein vorrangiges Ziel, also halten Sie die Augen nach feindlichen Jägern offen und reduzieren Sie unsere Verluste auf ein Minimum.

<RedArmor>	<Der Angriffsverband wird feindliche Panzereinheiten im Sektor %s attackieren. Rechnen Sie mit schwerem Flakfeuer über dem Zielgebiet, also versuchen Sie hoch genug zu fliegen, um dem Beschuss zu entgehen. Es gibt nur unzureichende Informationen über die Schlagkraft des Gegners in der Luft, deshalb können wir Ihnen nicht genau sagen, was Sie erwartet, außer dass der Widerstand nicht allzu stark sein wird.

<RedArmorEsc>	<Ziel des Angriffs sind deutsche Panzereinheiten bei %s. Der Jagdschutz erhält für diesen Einsatz keine Bewaffnung gegen Bodenziele, allerdings darf er den Rückweg in niedrigerer Flughöhe durchführen und weiche Ziele, die sich bieten, mit Bord-MGs angreifen.
<RedArmorEsc>	<Der Angriffsverband wird feindliche Panzereinheiten im Sektor %s attackieren. Rechnen Sie mit schwerem Flakfeuer über dem Zielgebiet, also versuchen Sie hoch genug zu fliegen, um dem Beschuss zu entgehen. Es gibt nur unzureichende Informationen über die Schlagkraft des Gegners in der Luft, deshalb können wir Ihnen nicht genau sagen, was Sie erwartet, außer dass der Widerstand nicht allzu stark sein wird.
<RedArmorEsc>	<Der Angriffsverband wird nach %s fliegen. Das primäre Einsatzziel ist die Vernichtung eines Panzerverbands, der kürzlich dort gesichtet wurde. Wie Sie sehen, befinden sich mehrere deutsche Flugplätze in kurzer Flugdistanz zum Ziel, also rechnen Sie mit kleineren Jagdverbänden, die Sie auf dem Weg zum Ziel und zurück ärgern werden. Die Deutschen bevorzugen den schnellen Frontalangriff, daher sollte der Jagdschutz vor den Bombern bleiben und die feindlichen Jäger abfangen, bevor sie zu unseren Bombern vordringen können.\n>
<RedArmorEsc>	<Deutsche Panzer stellen unsere Einheiten am Boden vor beträchtliche Probleme. Deshalb wird der Angriffsverband eine große Ansammlung feindlicher Panzer attackieren, die soeben aus dem Gebiet von %s gemeldet wurde. Nachdem die Bomber ihre Bomben abgeworfen haben, darf sich der Jagdschutz von ihnen lösen, herabstoßen und eventuell auftauchende Ziele angreifen, sofern die Situation dies zulässt. \n>

<BlueArmor>	<Der Angriffsverband wird unseren russischen Freunden wieder einen Besuch abstatten. Unsere Speziallieferung für den Sektor %s ist schon lange überfällig. Ihr Primärziel sind russische Panzereinheiten, vermutlich eine ganze Division, die vor Kurzem dort entdeckt wurden und in Richtung Frontlinie vorrücken. Die russischen Panzer sind für unsere Bodentruppen ein großes Problem. Der Feind hat in diesem Gebiet seine Präsenz im Luftraum noch nicht gut organisiert, also brauchen Sie heute nicht mit vielen Abfangjägern rechnen.\n>
<BlueArmor>	<Feindliche Panzer rücken zur Frontlinie im Sektor %s vor. Es sind einfach zu viele, als dass unsere Bodentruppen damit fertig würden, daher müssen wir ihnen ein wenig zur Hand gehen. Denken Sie daran, Ihre Bomben mit Zündverzögerung abzuwerfen, sonst ist Ihr Ende früher gekommen, als Sie gedacht haben!\n>
	
<BlueArmorEsc>	<Ziel des Angriffsverbands werden sowjetische Fahrzeugkolonnen bei %s sein. Diesmal wird es nicht einfach werden, im ganzen Gebiet wimmelt es von schießwütigen Sowjets. Stellen Sie sich auf jede Menge Flakfeuer während der ganzen Mission ein. Der Jagdschutz erhält für diesen Einsatz keine Bewaffnung gegen Bodenziele. Wenn es jedoch nur leichten Widerstand in der Luft gibt, können Sie sich den Jagdbombern anschließen und sie bei der Bekämpfung weicher Ziele im Gebiet unterstützen.\n>
<BlueArmorEsc>	<Das Ziel des Angriffsverbands ist %s. Die Nachrichtenlage ist unklar und auch die genaue Situation im Zielgebiet ist unbekannt, aber Sie können sich darauf verlassen, dass Sie jeder Menge Sowjets begegnen werden. Die Bodengefechte in der Gegend waren zuletzt sehr unkoordiniert, rechnen Sie also quer über das ganze Land verstreut mit lohnenswerten Zielen.\n> Die Bomber sollten sich in erster Linie auf russische Panzer konzentrieren, sofern sie welche finden. Seien Sie auf der Hut, wir wissen, dass in diesem Gebiet Feindflugzeuge patrouillieren. Der Jagdschutz muss den Angriffsverband um jeden Preis sichern!\n>
	
<RedAirfield>	<Der Angriffsverband wird nach %s fliegen, wo er einen deutschen Flugplatz attackieren wird. Es ist klar, dass es sich dabei für die Deutschen um ein äußerst wichtiges Ziel handelt, rechnen Sie also diesmal mit ernsthaftem Widerstand.\n>
<RedAirfield>	<Der Angriffsverband wird nach %s fliegen und sich eine der wenigen Basen der Luftwaffe vornehmen, die in unserem Gebiet noch einsatzfähig sind. Natürlich müssen Sie mit schwerer Flak rechnen, die Sie auf Ihrem Weg zum Ziel begrüßt, also passen Sie auf und kehren Sie sicher wieder zurück.\n>

<RedAirfieldEsc>	<Der Angriffsverband wird nach %s fliegen, wo er einen deutschen Flugplatz attackieren wird. Es ist klar, dass es sich dabei für die Deutschen um ein äußerst wichtiges Ziel handelt, rechnen Sie also diesmal mit ernsthaftem Widerstand.\n>
<RedAirfieldEsc>	<Der Angriffsverband wird bei %s einen Flugplatz der Luftwaffe angreifen. Sie können sicher sein, dass den Deutschen das gar nicht gefallen wird. Für den wahrscheinlichen Fall massierter Luftpräsenz der Deutschen sollte der Jagdschutz immer bei den Bombern bleiben. Wenn der Widerstand geringer ausfällt als erwartet, können die Staffelführer herabstoßen und den Flugplatz angreifen.\n>
<RedAirfieldEsc>	<Der Angriffsverband wird nach %s fliegen und sich eine der wenigen Basen der Luftwaffe vornehmen, die in unserem Gebiet noch einsatzfähig sind. Natürlich müssen Sie mit schwerer Flak rechnen, die Sie auf Ihrem Weg zum Ziel begrüßt, also passen Sie auf und kehren Sie sicher wieder zurück.\n>

<RedBridge>	<Der Angriffsverband wird eine der ganz wenigen noch intakten Brücken im Sektor %s zerstören. Unsere Aufklärer haben sie heute früh fotografiert und dabei eine Gruppe von vier Focke-Wulf 190 in der Nähe bemerkt. Wir müssen also davon ausgehen, dass sich die Deutschen der Bedeutung der Brücke bewusst sind und ständige Patrouillen in der Luft haben. Bereiten Sie sich auf schnelle Frontalangriffe vor, die sehr wahrscheinlich gegen Sie ausgeführt werden. Viel Glück!\n>
<RedBridge>	<Der Angriffsverband wird nach %s fliegen. Das Primärziel ist eine auf Ihren Karten eingezeichnete Brücke. Die meisten anderen Brücken in diesem Gebiet sind bereits nicht mehr nutzbar, Sie werden also möglicherweise auf viel Verkehr stoßen, der die Brücke passiert. Ihre Zerstörung müsste zu einem riesigen Verkehrsstau führen, der Ihnen von der Brücke aus in westliche Richtung jede Menge Ziele verschaffen wird. Viel Glück!\n>

<RedBridgeEsc>	<Ziel des Angriffs ist eine wichtige Brücke bei %s. Nachdem die Bomber ihre Ladung abgeworfen haben, soll der Jagdschutz die Lage in der Luft einschätzen. Wenn die Bomber nicht aktiv von der deutschen Luftwaffe behelligt werden, stoßen Sie herab und suchen Sie das Gebiet nach möglichen weiteren Zielen ab. Viel Glück!\n>
<RedBridgeEsc>	<Der Angriffsverband wird eine der ganz wenigen noch intakten Brücken im Sektor %s zerstören. Unsere Aufklärer haben sie heute früh fotografiert und dabei eine Gruppe von vier Focke-Wulf 190 in der Nähe bemerkt. Wir müssen also davon ausgehen, dass sich die Deutschen der Bedeutung der Brücke bewusst sind und ständige Patrouillen in der Luft haben. Bereiten Sie sich auf schnelle Frontalangriffe vor, die sehr wahrscheinlich gegen Sie ausgeführt werden. Viel Glück!\n>
<RedBridgeEsc>	<Der Angriffsverband wird nach %s fliegen. Das Primärziel ist eine auf Ihren Karten eingezeichnete Brücke. Die meisten anderen Brücken in diesem Gebiet sind bereits nicht mehr nutzbar, Sie werden also möglicherweise auf viel Verkehr stoßen, der die Brücke passiert. Ihre Zerstörung müsste zu einem riesigen Verkehrsstau führen, der dem Jagdschutz von der Brücke aus in westliche Richtung jede Menge Ziele verschaffen wird. Viel Glück!\n>

<RedShips>	<Ziel des Angriffs sind deutsche Seeziele in der Nähe von %s. Wenn Sie gedacht haben, die Deutschen hätten nur eine Armee und eine Luftwaffe, dann darf ich Sie daran erinnern, dass sie auch noch eine Marine haben. Zurückkehrende Bomber haben mehrere Kielwasserspuren auf dem Meer gesichtet, und sie stammen nicht von unseren Schiffen. Finden und versenken Sie die deutschen Schiffe.\n> 
<RedShips>	<Der Angriffsverband wird feindliche Schiffe im Sektor %s attackieren. Die Deutschen erhalten dort per Schiff Vorräte und Nachschub. Sie haben heute das Vergnügen, diese Schiffe anzugreifen, fette, langsame Ziele, die geradezu darum bitten, bombardiert zu werden.\n>

<RedShipsEsc>	<Ziel des Angriffs sind deutsche Seeziele in der Nähe von %s. Wenn Sie gedacht haben, die Deutschen hätten nur eine Armee und eine Luftwaffe, dann darf ich Sie daran erinnern, dass sie auch noch eine Marine haben. Zurückkehrende Bomber haben mehrere Kielwasserspuren auf dem Meer gesichtet, und sie stammen nicht von unseren Schiffen. Finden und versenken Sie die deutschen Schiffe.\n>
<RedShipsEsc>	<Der Angriffsverband wird feindliche Schiffe im Sektor %s attackieren. Die Deutschen erhalten dort per Schiff Vorräte und Nachschub. Sie haben heute das Vergnügen, diese Schiffe anzugreifen, fette, langsame Ziele, die geradezu darum bitten, bombardiert zu werden.\n>
<RedShipsEsc>	<Der Angriffsverband wird nach %s fliegen. Sein Primärziel sind deutsche Schiffe, die in diesem Gebiet operieren. Den größten Kummer wird Ihnen die feindliche Flak bereiten, allerdings können Ihnen auch ein paar unorganisierte, versprengte Jäger in der Luft begegnen. Bleiben Sie bei den Bombern, bis sie ihre Bomben abgeworfen haben, und verlassen Sie sie dann nach eigenem Ermessen, um weitere sich bietende Ziele anzugreifen.\n>

<RedPort>	<Der Angriffsverband wird nach %s fliegen. Das primäre Ziel ist ein Hafen mit weiteren Anlagen in der Umgebung. Erwarten Sie schweres Flakfeuer im Zielgebiet und stellen Sie sich auf Abfangjäger ein, die dort auf Sie warten werden.\n>
<RedPort>	<Der Angriffsverband wird eine Marinebasis bei %s attackieren. Sie wird von zivilen und militärischen Seefahrzeugen angelaufen, dient aber größtenteils militärischen Zwecken. Erwarten Sie große deutsche Luftwaffenverbände und mittleres bis schweres Flakfeuer im gesamten Zielgebiet.\n>

<RedPortEsc>	<Der Angriffsverband wird nach %s fliegen. Das primäre Ziel ist ein Hafen mit weiteren Anlagen in der Umgebung. Erwarten Sie schweres Flakfeuer im Zielgebiet und stellen Sie sich auf Abfangjäger ein, die dort auf Sie warten werden.\n>
<RedPortEsc>	<Der Angriffsverband wird eine Marinebasis bei %s attackieren. Sie wird von zivilen und militärischen Seefahrzeugen angelaufen, dient aber größtenteils militärischen Zwecken. Erwarten Sie große deutsche Luftwaffenverbände und mittleres bis schweres Flakfeuer im gesamten Zielgebiet.\n>

