Axis	Stab_JG26	Fighter
Axis	I_JG27	wFighter
Axis	II_JG27	wFighter
Axis	III_JG27	wFighter
Axis	IV_JG27	wFighter
Axis	Stab_JG27	Fighter
Axis	I_JG77	wFighter
Axis	II_JG77	wFighter
Axis	III_JG77	wFighter
Axis	Stab_JG77	Fighter
Axis	4_JG77	wFighter
Axis	I_JG5_1	wFighter
Axis	II_JG5_1	wFighter
Axis	III_JG5_1	Fighter
Axis	Stab_JG51	Fighter
Axis	I_JG5_2	wFighter
Axis	II_JG5_2	wFighter
Axis	III_JG5_2	Fighter
Axis	Stab_JG52	Fighter
Axis	4_JG52	wFighter
Axis	I_JG5_3	wFighter
Axis	II_JG5_3	wFighter
Axis	III_JG5_3	Fighter
Axis	Stab_JG53	Fighter
Axis	I_JG54	wFighter
Axis	II_JG54	wFighter
Axis	III_JG54	wFighter
Axis	IV_JG54	wFighter
Axis	Stab_JG54	Fighter
Axis	III_JG1_1	Fighter
Axis	Stab_JG11	Fighter
Axis	IV_LG1	wBomber
Axis	I_LG2	wBomber
Axis	I_KG1	wBomber	
Axis	II_KG1	wBomber
Axis	Stab_KG1	wBomber
Axis	I_KG3	wBomber
Axis	II_KG3	wBomber
Axis	III_KG3	wBomber
Axis	Stab_KG3	wBomber
Axis	I_KG26	wBomber
Axis	II_KG26	wBomber
Axis	III_KG26	wBomber
Axis	Stab_KG26	Bomber
Axis	I_KG3_0	wBomber
Axis	II_KG3_0	wBomber
Axis	III_KG3_0	Bomber
Axis	Stab_KG3_0	Bomber
Axis	I_KG40	wBomber
Axis	I_StG2	wDBomber
Axis	II_StG2	wDBomber
Axis	III_StG2	wDBomber
Axis	IV_StG2	wDBomber
Axis	Stab_StG2	DBomber
Axis	4_StG2	wDBomber
Axis	StG163	wDBomber
Axis	I_StGOne	wDBomber
Axis	II_StG77a	DBomber
Axis	I_StG77a	wDBomber
Axis	II_StG77a	DBomber
Axis	III_StG77a	DBomber
Axis	IV_StG77a	DBomber
Axis	Stab_StG2	DBomber
Axis	IV_LG1	wDBomber
Axis	LeLv34		wFighter
Axis	356squadriglia	Fighter
Axis	Eskadrila54	wFighter
Axis	5_1_FighterH	wFighter
Axis	ja01		wAll
Axis	g01		wAll
Axis	i01	wAll
